User,Date,Tweet,Permalink,Retweet count,Likes count,Tweet value
World Health Organization (WHO),18/2/2020 20:24:25,"Due to the growing demand and consumption of personal protective equipment, WHO has developed advice on the rational use of this equipment.

WHO Situation Report 18 February https://t.co/j4UYLVtTdL

#coronavirus https://t.co/bytTNoufzW",https://www.twitter.com/user/status/1229864265219264513,59,107,2835.81
World Health Organization (WHO),17/2/2020 15:38:49,"@DrTedros ""Today #China has published a paper with detailed data on over 44,000 confirmed cases of #COVID19.

These data give us a better understanding about the age range of people affected, the severity of the disease and the mortality rate""-@DrTedros #coronavirus",https://www.twitter.com/user/status/1229430005765169153,59,90,2148.34
World Health Organization (WHO),15/2/2020 14:19:50,"@DrTedros @MunSecConf @Facebook @Google @Pinterest @TencentGlobal @Twitter @tiktok_us @YouTube “In our fractured and divided 🌎, health is one of the few areas in which international cooperation offers the opportunity for countries to work together for a common cause”-@DrTedros at #MSC2020 on #COVID19 #coronavirus",https://www.twitter.com/user/status/1228685351235063808,59,165,2148.34
World Health Organization (WHO),12/2/2020 18:20:14,"@DrTedros ""The number of newly confirmed #COVID19 cases reported from #China has declined steadily for the past week, but that must be interpreted with extreme caution. 

This outbreak could still go in any direction""-@DrTedros",https://www.twitter.com/user/status/1227658686832791566,59,89,2148.34
World Health Organization (WHO),13/2/2020 18:09:59,"@pahowho @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @UNICEF @epaphotos Avoid using #condoms that are expired - see manufacturing or expiry date on the package.

Do NOT use a latex condom more than 5 years old, it’s expired and may break during use 

#WorldCondomDay
#InternationalCondomDay 

📷: @UNAIDS https://t.co/vI06BbAoHJ",https://www.twitter.com/user/status/1228018494018596864,59,114,2578.02
World Health Organization (WHO),13/2/2020 15:44:39,"@DrMikeRyan “In terms of the international mission, the #COVID19 advanced team and their Chinese counterparts have now finalized the scope of work and design of the mission. We expect the rest of the international team to start arriving in #China over the weekend.”-@DrMikeRyan #coronavirus",https://www.twitter.com/user/status/1227981922221088768,59,114,2148.35
World Health Organization (WHO),11/2/2020 15:16:37,"@DrTedros @WHOWPRO @WHOSEARO @WHO_Europe @WHOEMRO @pahowho @WHOAFRO @UN_News_Centre @UN @OIEAnimalHealth @FAO @covid19 @antonioguterres @DrMikeRyan ""We’ve advised countries on how to prevent the spread of #COVID19 &amp; care for those who are sick.

We’re strengthening lab capacity all over the world.

We’re training thousands of #healthworkers""-@DrTedros",https://www.twitter.com/user/status/1227250088793141249,59,138,2148.35
World Health Organization (WHO),16/1/2020 14:13:10,"@WHOThailand @WHOKobe @WHOSEARO @WHOWPRO Wash your 🖐🏼 with 🧼 and running water when hands are visibly dirty.
If your 🖐🏼 are not visibly dirty, wash them with 🧼  and water or use an alcohol-based hand cleanser.

#coronavirus https://t.co/vCB8iksqvb",https://www.twitter.com/user/status/1217812039596486662,59,97,2578.02
World Health Organization (WHO),15/1/2020 9:57:07,"@WHOEMRO @WHOWPRO @pahowho @WHOSEARO @WHOAFRO @WHO_Europe Misinformation about #vaccines can be as contagious as the diseases vaccines are designed to prevent. It has spread far and fast on social media platforms in many different countries, including during lifesaving vaccination campaigns.

#VaccinesWork https://t.co/q4WTg7Z8Fy",https://www.twitter.com/user/status/1217385212100956160,59,127,2578.02
World Health Organization (WHO),13/2/2020 12:28:09,"@pahowho @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @UNICEF The female #condom is about the same length as the male condom but is wider for a looser fit, allowing freedom in movement that some say provides a more natural feeling. 
Lubricant is used on the inside and the outside of female condoms.

#WorldCondomDay https://t.co/qscaa409P9",https://www.twitter.com/user/status/1227932470097719296,58,155,2578.02
World Health Organization (WHO),10/2/2020 15:13:34,"@DrTedros ""In recent days we have seen some concerning instances of onward #2019nCoV transmission from people with no travel history to #China, like the cases reported in 🇫🇷 yesterday and the 🇬🇧 today""-@DrTedros",https://www.twitter.com/user/status/1226886935144226828,58,67,2148.35
World Health Organization (WHO),26/1/2020 12:25:31,@pahowho @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO #Leprosy is curable with multidrug therapy. Treatment in the early stages can prevent disability https://t.co/J21E8k4rIc https://t.co/DeAjEYX7JY,https://www.twitter.com/user/status/1221408827645530113,58,152,2835.82
World Health Organization (WHO),23/1/2020 18:45:29,"@DrTedros One advantage that we have now is the International Health Regulations to coordinate international response, control measures and to share information globally - @SCBriand 

#coronavirus",https://www.twitter.com/user/status/1220417283031478276,58,134,2148.35
World Health Organization (WHO),13/1/2020 16:53:48,"We are constantly on the move, but not necessarily active.

Let's #BeActive! 🤾‍♀️⛹️‍♂️🧘‍♀️🚣‍♀️💃 https://t.co/FuvfhOYaa1",https://www.twitter.com/user/status/1216765298335985664,58,138,2578.02
World Health Organization (WHO),12/1/2020 17:25:24,"More comprehensive information and ongoing investigations are required to better understand the novel #coronavirus (2019-nCoV) outbreak’s epidemiology, clinical picture, source, modes of transmission, and extent of infection; as well as the countermeasures implemented. https://t.co/3NIO27g45p",https://www.twitter.com/user/status/1216410864464596992,58,68,2578.02
World Health Organization (WHO),16/1/2020 11:43:24,"@WHOAFRO @pahowho @WHO_Europe @WHOSEARO @WHOEMRO @WHOWPRO WHO is working in countries around the world to help ensure safe and effective vaccines are available to everyone, everywhere. 

#VaccinesWork 

https://t.co/eOkctcVyiV",https://www.twitter.com/user/status/1217774346485358592,58,120,2578.02
World Health Organization (WHO),12/3/2020 18:16:54,"2⃣ Women who are overweight or obese, are of ethnicity that is at higher risk, or have a family history of diabetes or history of gestational diabetes, need to have their blood glucose checked periodically and get medical advice.
https://t.co/6XCyssr8PG https://t.co/0IGy0EqlLe",https://www.twitter.com/user/status/1238167095281672194,57,179,2835.81
World Health Organization (WHO),22/2/2020 7:04:15,"@DrTedros @_AfricanUnion @NCDCgov @AfricaCDC @JNkengasong ""During the past month about 11,000 African #healthworkers have been trained using WHO’s online courses on #COVID19, which are available free of charge in English, French &amp; other languages at https://t.co/RjHSBkVjlH""-@DrTedros #coronavirus",https://www.twitter.com/user/status/1231112448947761152,57,133,2363.18
World Health Organization (WHO),20/2/2020 11:46:54,"@pahowho @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @DrTedros Buckle up! Wearing a seat-belt reduces the risk of death among drivers and front seat occupants by 45 - 50%, and the risk of death and serious injuries among rear seat occupants by 25%.
#RoadSafety 
https://t.co/HWuXkjWz4W https://t.co/2H8G29O45e",https://www.twitter.com/user/status/1230458804246077440,57,138,2835.81
World Health Organization (WHO),19/2/2020 2:10:24,"As of 17 February, 37 shipments of #COVID19 laboratory testing kits have been dispatched to 34 countries and three regional offices.
In total, 56 countries will be receiving these kits.

WHO Situation Report 18 February https://t.co/j4UYLVtTdL

#coronavirus https://t.co/lEQsP5QznT",https://www.twitter.com/user/status/1229951335111499779,57,129,2835.81
World Health Organization (WHO),17/2/2020 15:38:26,"@DrTedros ""Outside #China, WHO has received reports of 694 #COVID19 cases from 25 countries &amp; three deaths. 

As more data comes in from 🇨🇳, we’re starting to get a clearer picture of the outbreak, how it’s developing &amp; where it could be headed""-@DrTedros #coronavirus",https://www.twitter.com/user/status/1229429908981649409,57,74,2148.34
World Health Organization (WHO),13/2/2020 16:36:42,"@pahowho @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO @UNICEF @epaphotos Male and female #condoms cannot get lodged inside the uterus, nor do they have any harmful effects on a foetus if the woman is pregnant. The opening to the cervix is far too small to allow a condom to pass through.

#WorldCondomDay
#InternationalCondomDay https://t.co/ZgZ4Z6kCFu",https://www.twitter.com/user/status/1227995018805334016,57,151,2578.02
World Health Organization (WHO),13/2/2020 15:40:19,"@DrMikeRyan ""In other words, in Hubei province only, a trained medical professional can now classify a suspected case of #COVID19 as a clinically-confirmed case on the basis of chest imaging, rather than a laboratory confirmation""-@DrMikeRyan #coronavirus",https://www.twitter.com/user/status/1227980831538515970,57,94,2148.35
World Health Organization (WHO),11/2/2020 15:12:14,"@DrTedros @WHOWPRO @WHOSEARO @WHO_Europe @WHOEMRO @pahowho @WHOAFRO @UN_News_Centre @UN @OIEAnimalHealth @FAO ""Last week I told you that we had engaged WHO’s network of country representatives, as well as the @UN resident coordinators, to brief them on the outbreak and inform them about the steps they can take""-@DrTedros @COVID19",https://www.twitter.com/user/status/1227248986920062977,57,129,2148.35
World Health Organization (WHO),24/1/2020 11:12:50,@WHOAFRO @WHOEMRO @WHO_Europe @WHOSEARO @WHOWPRO @pahowho @UNICEF Here's our statement on the passing of Dr Peter Salama https://t.co/cq9jj3oCXN https://t.co/v8vL0VHJtq,https://www.twitter.com/user/status/1220665759619330049,57,155,2835.82
World Health Organization (WHO),19/1/2020 22:53:46,"WHO is constantly analyzing data on the novel #coronavirus (2019-nCoV) as we receive it, and working closely with global networks of experts on a range of topics. https://t.co/tGGyIeYkZg",https://www.twitter.com/user/status/1219030216057769994,57,116,2578.02
World Health Organization (WHO),23/1/2020 10:20:19,Live from #wef20 on #ClimateAction with @DrMariaNeira on behalf of @DrTedros https://t.co/AReLZNJV9g,https://www.twitter.com/user/status/1220290153735839744,57,198,11815.89
World Health Organization (WHO),22/1/2020 16:22:42,"@WHOWPRO @WHOSEARO @pahowho @WHO_Europe @WHOEMRO @WHOAFRO WHO recommendations to reduce risk of transmission of emerging pathogens from animals to humans in live animal markets https://t.co/VRXA2Alr1n

#coronavirus https://t.co/7b3xPMT1B1",https://www.twitter.com/user/status/1220018965226950656,57,85,2835.81
World Health Organization (WHO),22/1/2020 15:34:55,@WHOWPRO @WHOSEARO @pahowho @WHO_Europe @WHOEMRO @WHOAFRO 📋 WHO tool for national authorities to review their capacity to detect and respond to a new #coronavirus https://t.co/gDdEWFepXd https://t.co/A7mePWvJh8,https://www.twitter.com/user/status/1220006938232094720,57,77,2835.81
World Health Organization (WHO),20/1/2020 16:17:55,"@WHO_Europe @WHOEMRO @WHOAFRO @pahowho @WHOWPRO @WHOSEARO @Uni_Newcastle @wfsaorg Smoking distorts a patient’s immune system and can delay healing, increasing the risk of infection at the wound site. Smoking just one cigarette decreases the body’s ability to deliver necessary nutrients for healing after surgery https://t.co/OVpbUNDKqv
#NoTobacco🚭 https://t.co/7rDcv12NfF",https://www.twitter.com/user/status/1219292984434462727,57,98,2835.81
World Health Organization (WHO),14/1/2020 8:32:23,"Over 1 million adolescents die every year.

WHO will issue new guidance to promote adolescents’ #mentalhealth &amp; prevent substance abuse, self-harm, interpersonal violence, sexually transmitted infections, contraception &amp; care during pregnancy &amp; childbirth.
https://t.co/dKQEMFNZug https://t.co/DWNCA9OKh3",https://www.twitter.com/user/status/1217001502939676677,57,119,2835.82
World Health Organization (WHO),8/3/2020 16:34:45,"Sexual &amp; Reproductive Health and Rights (SRHR) are a cornerstone of #Beijing25. On #IWD2020, WHO, @HRPresearch &amp; @UNU_IIGH launch a special anniversary series in @bmj_latest: https://t.co/dR4LOsnVKZ https://t.co/RjYy5fOUtC",https://www.twitter.com/user/status/1236691836292472833,56,164,2835.81
World Health Organization (WHO),9/3/2020 16:23:46,"“We’re also working with our colleagues across the @UN system to support countries to develop their #COVID19 preparedness &amp; response plans, according to the 8 pillars.
 
We have set up a partners platform to match country needs with contributions from donors.”-@DrTedros",https://www.twitter.com/user/status/1237051461395234823,56,115,2148.34
World Health Organization (WHO),6/3/2020 15:40:46,"""🇨🇳 is a major producer of active pharmaceutical ingredients &amp; the intermediate products that are used to produce 💊 in other countries.
WHO has focused on the most essential 💊 that are critical for #PrimaryHealthCare &amp; emergencies""-@DrTedros #COVID19 #coronavirus",https://www.twitter.com/user/status/1235953476796022784,56,98,2148.34
World Health Organization (WHO),5/3/2020 15:26:27,"The global economy loses $1.4 trillion every year due to tobacco use or nearly 2% of its gross domestic product (GDP).
#NoTobacco 🚭 https://t.co/v0bpUBRHUf",https://www.twitter.com/user/status/1235587485754961920,56,143,2578.01
